amtinstpaidbefduel24m_4187115A,annuity_780A,annuitynextmonth_57A,avginstallast24m_3658937A,avglnamtstart24m_4525187A,avgoutstandbalancel6m_4187114A,avgpmtlast12m_4525200A,credamount_770A,currdebt_22A,currdebtcredtyperange_828A,disbursedcredamount_1113A,downpmt_116A,inittransactionamount_650A,lastapprcommoditycat_1041M,lastapprcommoditytypec_5251766M,lastapprcredamount_781A,lastcancelreason_561M,lastotherinc_902A,lastotherlnsexpense_631A,lastrejectcommoditycat_161M,lastrejectcommodtypec_5251769M,lastrejectcredamount_222A,lastrejectreason_759M,lastrejectreasonclient_4145040M,maininc_215A,maxannuity_159A,maxannuity_4075009A,maxdebt4_972A,maxinstallast24m_3658928A,maxlnamtstart6m_4525199A,maxoutstandbalancel12m_4187113A,maxpmtlast3m_4525190A,previouscontdistrict_112M,price_1097A,sumoutstandtotal_3546847A,sumoutstandtotalest_4493215A,totaldebt_9A,totalsettled_863A,totinstallast1m_4525188A,description_5085714M,education_1103M,education_88M,maritalst_385M,maritalst_893M,pmtaverage_3A,pmtaverage_4527227A,pmtaverage_4955615A,pmtssum_45A
,2476.6,0.0,2592.2,,,,12000.0,0.0,0.0,12000.0,0.0,,a55475b1,a55475b1,11120.0,P94_109_143,,,a55475b1,a55475b1,14000.0,P94_109_143,a55475b1,40000.0,4784.0,,16880.996,4752.2,,,,P170_5_78,,0.0,,0.0,28526.0,,,,,,,,,,
,7505.4,0.0,,,,,90064.805,0.0,0.0,90064.805,0.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,90064.805,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,
24882.4,719.8,1303.0,3110.4001,,7816.2,3110.0,11998.0,7816.2,0.0,11998.0,0.0,11998.0,a55475b1,a55475b1,6988.0,a55475b1,,,a55475b1,a55475b1,140000.0,P198_131_9,P94_109_143,74000.0,6100.0,,29588.8,3110.6,29588.8,9240.0,,P82_15_54,11998.0,7816.2,7816.2,7816.2,37700.0,,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,
71946.0,4804.4,7994.0,7994.0,,43926.402,7994.0,26396.0,15926.4,15926.4,26396.0,0.0,,P100_96_175,a55475b1,78320.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,50000.0,8000.0,,78320.0,7994.0,78320.0,95926.4,7994.0,P131_33_167,26396.0,23926.4,23926.4,15926.4,111660.0,7994.0,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,
,3178.6,0.0,,,,,17020.0,0.0,0.0,17020.0,0.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,17020.0,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,
,2436.0,0.0,,,,,40600.0,0.0,0.0,0.0,0.0,0.0,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,,,,0.0,0.0,,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,
42039.402,2378.0,0.0,2335.6,,7005.6,2335.4001,12780.0,0.0,0.0,12780.0,0.0,,P53_45_92,a55475b1,33974.0,P122_66_161,,,a55475b1,a55475b1,,a55475b1,a55475b1,32000.0,4286.0,,42039.402,2335.6,42039.402,28025.8,2335.6,P121_18_172,13452.601,0.0,0.0,0.0,93213.0,4669.8003,2fc785b2,a55475b1,a55475b1,a55475b1,a55475b1,,,26245.6,
0.0,1511.4,0.0,,,,,19978.0,0.0,0.0,19978.0,0.0,,P52_56_90,a55475b1,7720.0,P94_109_143,,,a55475b1,a55475b1,200000.0,P99_56_166,P94_109_143,42000.0,1000.0,,9225.601,,,,,P192_103_107,19978.0,0.0,0.0,0.0,16702.0,,2fc785b2,39a0853f,a55475b1,3439d993,a55475b1,,,,
50207.2,9250.0,2897.6,3681.8,,12988.466,2900.6,120000.0,5401.8003,0.0,120000.0,0.0,,P12_6_178,a55475b1,24640.0,a55475b1,,,P159_130_59,a55475b1,24671.201,a55475b1,a55475b1,24000.0,22910.4,300000.0,70872.6,4984.0,27620.0,35061.8,2900.6,P76_152_180,0.0,5401.8003,5401.8003,5401.8003,228102.08,2900.6,a55475b1,a55475b1,a55475b1,b6cabe76,a55475b1,7222.2,7222.2,,
60686.312,8389.2,0.0,33103.2,,,,100000.0,0.0,0.0,100000.0,0.0,,P12_6_178,a55475b1,56096.2,P94_109_143,,,a55475b1,a55475b1,200000.0,P94_109_143,P94_109_143,60000.0,255240.0,,66193.6,60686.402,66193.6,,,P142_57_166,0.0,0.0,0.0,0.0,146591.4,,a55475b1,a55475b1,a55475b1,3439d993,a55475b1,,,,
212894.5,3819.4001,11503.2,9427.4,54452.8,184884.61,11158.8,100000.0,182531.4,182531.4,100000.0,0.0,,a55475b1,a55475b1,40000.0,P94_109_143,,,a55475b1,a55475b1,80000.0,P99_56_166,P94_109_143,97000.0,35280.0,,160392.11,22658.8,68278.2,228731.4,11503.2,P111_135_181,,182531.4,182531.4,182531.4,258463.03,11503.2,a55475b1,717ddd49,a55475b1,b6cabe76,a55475b1,,11404.2,,
43598.47,3324.2,1665.6,7830.6,29978.0,29128.0,11164.8,32590.0,28278.0,28278.0,32590.0,0.0,,P159_130_59,a55475b1,29978.0,a55475b1,,,P159_130_59,a55475b1,15674.0,P94_109_143,P129_162_80,70000.0,27734.469,,70934.0,20664.0,67210.805,29978.0,1665.6,P178_112_160,32590.0,28278.0,28278.0,28278.0,121588.48,1665.6,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,
0.0,2337.6,0.0,,,,,11303.2,0.0,0.0,11303.2,0.0,,P52_56_90,a55475b1,6607.4,P94_109_143,,,a55475b1,a55475b1,60000.0,P94_109_143,P94_109_143,8000.0,1431.6,,0.0,,,,,a55475b1,11303.2,0.0,,0.0,8588.601,,a55475b1,6b2ae0fa,a55475b1,38c061ee,a55475b1,,,,0.0
,1947.6,0.0,,,,,37696.0,0.0,0.0,37696.0,0.0,,a55475b1,a55475b1,,P94_109_143,,,a55475b1,a55475b1,23000.0,P94_109_143,P94_109_143,,0.0,,0.0,,,,,a55475b1,37696.0,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,8430.586
,780.2,0.0,,,,,13006.0,0.0,0.0,10006.0,0.0,10006.0,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,10006.0,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,
18013.8,6000.0,2573.4001,2573.4001,,55270.47,,100000.0,48803.8,0.0,0.0,0.0,0.0,P159_130_59,a55475b1,27859.0,P85_114_140,,,a55475b1,a55475b1,,a55475b1,a55475b1,50000.0,5200.0,,59103.8,2573.4001,,66903.805,,P197_47_166,0.0,48803.8,,48803.8,18100.0,,a55475b1,a55475b1,a55475b1,3439d993,a55475b1,,,,24000.0
9717.601,3539.6,2429.4001,2429.4001,13017.4,9703.601,2429.4001,30000.0,4857.0,0.0,30000.0,0.0,,a55475b1,a55475b1,11920.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,26000.0,488694.0,,52465.184,2429.4001,13017.4,14575.0,2429.4001,P89_144_94,,4857.0,4857.0,4857.0,129713.4,4858.8003,a55475b1,a55475b1,a55475b1,3439d993,a55475b1,,6612.6,,
13992.229,3002.8,0.0,1527.4,,674.51404,,35999.2,0.0,0.0,35999.2,0.0,,P159_130_59,a55475b1,13398.0,P94_109_143,,,P12_6_178,a55475b1,15000.0,P99_56_166,P94_109_143,24000.0,5600.0,,13398.0,2753.8,,11295.028,,P111_125_171,35999.2,0.0,,0.0,16923.03,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,0.0
,5117.0,5195.0,5195.0,,,,100000.0,145408.4,145408.4,100000.0,0.0,,a55475b1,a55475b1,80000.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,36000.0,9376.4,,105360.6,5195.0,,,,P17_149_170,,145408.4,,145408.4,154116.8,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,6907.134,,,
161431.9,9697.0,7805.6,7051.6,,66217.07,7805.6,196760.0,46750.402,46750.402,154607.33,0.0,,a55475b1,a55475b1,100000.0,P19_105_83,,,a55475b1,a55475b1,200000.0,P94_109_143,P94_109_143,60000.0,23600.0,13940.0,125214.4,13902.8,125214.4,132690.4,7805.6,P53_55_89,,46750.402,46750.402,46750.402,400692.88,7805.6,a55475b1,a55475b1,a55475b1,3439d993,a55475b1,,7222.2,,
0.0,5249.6,0.0,,,-2014.286,,62994.0,0.0,0.0,62994.0,0.0,,a55475b1,a55475b1,0.0,P94_109_143,,,a55475b1,a55475b1,75638.6,P99_56_166,P94_109_143,,47400.0,,25904.201,,,0.0,,P109_162_152,62994.0,0.0,0.0,0.0,240140.0,,2fc785b2,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,
,1457.2001,0.0,,,,,17486.0,0.0,0.0,17486.0,0.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,17486.0,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,
28854.842,1766.2001,1997.8,2404.6,,25251.42,,21160.0,15960.601,15960.601,21160.0,0.0,,P159_130_59,a55475b1,23978.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,74000.0,6521.64,,31118.186,5420.6,,36842.242,,P131_33_167,21160.0,15960.601,,15960.601,28881.64,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,6536.804
,6541.6,0.0,,,,,70000.0,0.0,0.0,70000.0,0.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,,,,0.0,0.0,,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,12976.4
96302.2,2991.8,2866.4001,4449.4,,38797.605,5017.6,52794.0,31386.6,0.0,52794.0,0.0,,a55475b1,a55475b1,0.0,a55475b1,,,a55475b1,a55475b1,150000.0,P99_56_166,P94_109_143,,104520.4,,69789.766,6181.2,36421.402,93542.97,5443.0,P62_144_102,52794.0,31386.6,31386.6,31386.6,222033.61,10509.971,2fc785b2,717ddd49,a55475b1,a7fcb6e5,a55475b1,,,29755.8,
24591.443,5337.6,4096.8003,2684.6,54000.0,65236.375,3145.2,74000.0,53687.965,53687.965,31399.738,0.0,,a55475b1,a55475b1,54000.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,33000.0,5323.0444,6000.0,54000.0,4096.8003,27396.4,73736.0,4096.8003,P159_143_123,,53687.965,53687.965,53687.965,35911.086,4096.8003,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,7222.6,,
45058.0,2068.6,4505.8003,4505.8003,,175004.0,,20000.0,162064.0,0.0,20000.0,0.0,,a55475b1,a55475b1,100000.0,a55475b1,,,P12_6_178,a55475b1,13000.0,a55475b1,a55475b1,60000.0,8940.0,,103980.0,4505.8003,,216244.0,,P111_135_181,20000.0,162064.0,,162064.0,64554.6,,a55475b1,717ddd49,a55475b1,3439d993,a55475b1,,,,13365.8
204475.31,3165.0,4316.2,11670.4,,116192.6,,71978.0,102992.6,102992.6,71978.0,0.0,,P159_130_59,a55475b1,107976.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,60000.0,210482.8,,153980.0,97551.6,,133792.61,,P158_150_171,71978.0,102992.6,102992.6,102992.6,356717.0,,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,41432.06
,5673.0,0.0,,,,,57691.0,0.0,0.0,57691.0,0.0,,a55475b1,a55475b1,,P94_109_143,,,P12_6_178,a55475b1,69606.0,P198_131_9,P94_109_143,,0.0,,0.0,,,,,a55475b1,57691.0,,,0.0,0.0,,2fc785b2,39a0853f,6b2ae0fa,b6cabe76,977b2a70,,,14764.8,
,2600.4001,0.0,,,,,12600.0,0.0,0.0,12600.0,0.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,12600.0,,,0.0,0.0,,,,,,,,,,
,1236.2001,0.0,,,,,20604.0,0.0,0.0,0.0,0.0,0.0,a55475b1,a55475b1,,P94_109_143,,,a55475b1,a55475b1,100000.0,P45_84_106,P94_109_143,,0.0,,0.0,,,,,a55475b1,,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,14071.4
0.0,5164.4,0.0,,,,,25000.0,0.0,0.0,25000.0,0.0,,a55475b1,a55475b1,24000.0,P94_109_143,,,P109_133_183,a55475b1,63000.0,P99_56_166,P94_109_143,46000.0,38374.87,,0.0,,,,,a55475b1,25000.0,0.0,0.0,0.0,184440.48,,a55475b1,717ddd49,a55475b1,3439d993,a55475b1,,14362.8,,
6264.0,4624.0,2088.0,2088.0,20470.0,21884.0,2088.0,45390.0,18734.0,18734.0,45390.0,4000.0,,P12_6_178,a55475b1,20470.0,P30_86_84,,,a55475b1,a55475b1,120000.0,P99_56_166,P30_86_84,34100.0,2160.0,,0.0,2088.0,20470.0,25054.0,2088.0,P164_163_178,49390.0,18734.0,18734.0,18734.0,6320.0,4176.0,a55475b1,6b2ae0fa,a55475b1,38c061ee,a55475b1,,,,
216637.78,5483.2,7204.6,8665.601,,179665.3,7204.6,100000.0,157978.14,157978.14,100000.0,0.0,,a55475b1,a55475b1,146000.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,30000.0,66673.375,,146000.0,61333.402,146000.0,244445.45,7204.6,P188_113_3,,157978.14,157978.14,157978.14,217145.25,14409.2,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,14254.601,
17607.777,2996.4001,0.0,16329.0,,0.0,27882.8,25400.0,0.0,0.0,25400.0,0.0,,P109_133_183,a55475b1,36000.0,P64_121_167,,,P148_110_5,a55475b1,37400.0,P99_56_166,P64_121_167,41400.0,301880.0,,124296.08,80771.0,,38400.0,,P170_5_78,25400.0,0.0,0.0,0.0,368874.22,,2fc785b2,6b2ae0fa,a55475b1,b6cabe76,a55475b1,,,14955.601,
,3040.0,0.0,,,,,29394.0,0.0,0.0,29394.0,0.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,29394.0,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,10241.116
64386.8,4647.2,4475.2,3736.8,,26704.076,4475.2,45580.402,17867.8,0.0,45580.402,0.0,,a55475b1,a55475b1,0.0,a55475b1,,,P159_130_59,a55475b1,6998.0,P99_56_166,P94_109_143,,59994.0,,64194.0,4475.2,47969.6,71593.0,4475.2,P197_62_142,45580.402,17867.8,17867.8,17867.8,244019.4,4475.2,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,33938.2
,3785.2,0.0,,,,,19999.8,0.0,0.0,19999.8,0.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,19999.8,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,14007.667,,,
115450.4,1288.4,1503.4,8113.0,,52558.668,9885.2,20000.0,16388.0,16388.0,20000.0,0.0,,a55475b1,a55475b1,100000.0,P20_125_107,,,P159_130_59,a55475b1,18040.0,P198_131_9,P94_109_143,56000.0,680080.0,,125459.2,60000.0,125459.2,131760.0,60000.0,P158_150_171,0.0,16388.0,16388.0,16388.0,246593.23,1503.4,a55475b1,a55475b1,a55475b1,3439d993,a55475b1,,,,
,1979.8,0.0,6132.0,,,,32998.0,0.0,0.0,32998.0,0.0,32998.0,P128_43_169,a55475b1,59796.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,64000.0,12280.0,,42366.26,6132.0,,,,P120_41_170,32998.0,0.0,,0.0,73640.0,,,,,,,,,,
262911.28,4847.6,0.0,11950.601,,20195.791,15026.0,80794.0,0.0,0.0,80794.0,0.0,80794.0,P159_130_59,a55475b1,66162.4,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,111000.0,217720.0,,137217.62,109015.4,84407.805,86335.79,25706.39,P123_6_84,80794.0,0.0,0.0,0.0,1023739.1,31216.99,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,
,975.0,0.0,,,,,11698.0,0.0,0.0,11698.0,0.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,11698.0,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,0.0
0.0,2728.4001,0.0,,,,,65477.0,0.0,0.0,65477.0,0.0,,a55475b1,a55475b1,16000.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,44000.0,6240.0,,0.0,,,,,P31_88_142,65477.0,0.0,0.0,0.0,61226.6,,a55475b1,39a0853f,a55475b1,a7fcb6e5,a55475b1,,,,
0.0,1665.0,0.0,,,,,19978.0,0.0,0.0,19978.0,0.0,,P12_6_178,a55475b1,10396.0,P94_109_143,,,a55475b1,a55475b1,10000.0,P198_131_9,P94_109_143,26000.0,6520.0,,0.0,,,,,P214_3_99,19978.0,0.0,,0.0,21652.6,,a55475b1,717ddd49,a55475b1,3439d993,a55475b1,,,,24728.396
,3254.0,0.0,,,,,29994.0,0.0,0.0,29994.0,0.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,29994.0,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,2032.956
,7490.4,0.0,6603.6,,,,40000.0,0.0,0.0,40000.0,0.0,,P100_96_175,a55475b1,60000.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,90000.0,6960.0,,66000.0,6603.8003,,,,P158_115_111,0.0,0.0,,0.0,72661.6,,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,14097.608
84770.2,4370.6,4355.2,4238.6,,23828.865,,50465.0,12822.2,12822.2,50465.0,0.0,,P53_45_92,a55475b1,44290.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,30000.0,8400.0,,52262.2,4355.2,,52262.2,,P62_144_102,50465.0,12822.2,,12822.2,89400.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,26387.4
,11625.2,0.0,,,,,62300.0,0.0,0.0,62300.0,0.0,,a55475b1,a55475b1,,P94_109_143,,,P159_130_59,P75_90_70,13978.0,P198_131_9,P94_109_143,,0.0,,0.0,,,,,a55475b1,62300.0,,,0.0,0.0,,2fc785b2,a55475b1,a55475b1,a7fcb6e5,a55475b1,,,,
,4561.4,0.0,,,,,40000.0,0.0,0.0,40000.0,0.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,7305.9,,,
0.0,1364.8,0.0,,,,,14396.0,0.0,0.0,14396.0,0.0,,P148_110_5,a55475b1,6076.4,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,4000.0,1253.0,,0.0,,,,,a55475b1,14396.0,0.0,,0.0,7527.4,,a55475b1,717ddd49,a55475b1,38c061ee,a55475b1,0.0,,,
24982.8,8915.601,4163.8003,4163.8003,,36205.562,4163.8003,148596.0,29141.6,0.0,78196.0,0.0,78196.0,P159_130_59,a55475b1,47973.6,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,28000.0,10371.18,,49953.6,4163.8003,49953.6,58591.54,4163.8003,P142_57_166,78196.0,29141.6,29141.6,29141.6,54358.02,4163.8003,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,16800.0
24232.201,6000.0,3336.6,5462.2,,49056.637,,100000.0,46691.8,0.0,0.0,0.0,0.0,a55475b1,a55475b1,44000.0,a55475b1,,,a55475b1,a55475b1,20000.0,P94_109_143,P94_109_143,40000.0,31100.81,,67208.96,27618.201,,60051.8,,P210_149_152,,46691.8,,46691.8,111864.21,,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,6017.4
41112.8,5492.2,0.0,24667.8,,,,29000.0,0.0,0.0,29000.0,0.0,,a55475b1,a55475b1,40000.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,100000.0,108000.0,,49335.402,41112.8,49335.402,,,P15_41_112,29000.0,0.0,0.0,0.0,49335.402,,2fc785b2,a55475b1,a55475b1,a55475b1,a55475b1,,,14474.2,
0.0,1417.8,1972.6,,,47333.2,,22998.0,47333.2,47333.2,22998.0,0.0,,a55475b1,a55475b1,31998.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,74000.0,5200.0,,0.0,,,47333.2,,P109_39_170,22998.0,47333.2,47333.2,47333.2,31311.4,,a55475b1,6b2ae0fa,a55475b1,a7fcb6e5,a55475b1,,,,
6155.6,4167.2,0.0,6156.2,,,6155.6,21600.0,0.0,0.0,21600.0,4000.0,,P21_79_33,a55475b1,16400.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,56000.0,6173.0,,17155.0,6156.4,17155.0,0.0,,P2_93_127,25600.0,0.0,0.0,0.0,18502.4,,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,
7018.4,7415.0,0.0,1754.6,,6658.1,1754.6,177956.0,0.0,0.0,177956.0,0.0,,P148_110_5,a55475b1,27716.201,a55475b1,,,P53_45_92,a55475b1,26617.6,a55475b1,a55475b1,80000.0,23520.0,,39196.0,1754.6,22173.0,27716.201,1754.6,P131_33_167,177956.0,0.0,0.0,0.0,102455.805,,a55475b1,a55475b1,a55475b1,a7fcb6e5,a55475b1,,,,68893.62
217008.55,6906.6,0.0,12765.2,,0.0,26662.8,82877.805,0.0,0.0,82877.805,0.0,,a55475b1,a55475b1,0.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,329477.1,,144333.14,106950.4,129780.0,191825.69,,P112_89_137,82877.805,0.0,0.0,0.0,472685.72,,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,
30194.4,1438.2001,2729.8,4313.4,16378.8,14558.935,2729.8,14574.0,13649.0,13649.0,14574.0,0.0,,a55475b1,a55475b1,14998.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,30000.0,4960.0,,27455.0,4577.6,16378.8,16378.8,2729.8,P85_130_149,14574.0,13649.0,13649.0,13649.0,36467.8,2729.8,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,
48430.8,3779.4001,4402.8003,4402.8003,,34500.43,4402.8003,36000.0,21999.0,21999.0,36000.0,0.0,,P148_110_5,a55475b1,42692.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,44000.0,8673.0,,52820.6,4402.8003,52820.6,66039.4,4402.8003,P41_162_177,36000.0,21999.0,21999.0,21999.0,48440.402,8805.601,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,
,4113.2,0.0,4077.0,,,,20200.0,0.0,0.0,20200.0,0.0,,P159_130_59,a55475b1,28030.201,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,13200.0,28000.0,,50615.0,12397.0,,,,P111_91_184,20200.0,0.0,,0.0,75834.47,,a55475b1,a55475b1,a55475b1,3439d993,a55475b1,5121.267,,,
,837.0,0.0,,,,,8096.0,0.0,0.0,8096.0,0.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,8096.0,,,0.0,0.0,,a55475b1,6b2ae0fa,a55475b1,a7fcb6e5,a55475b1,,,,
213067.9,7773.4,10199.0,9633.4,244776.0,200576.0,11802.2,44000.0,173376.0,173376.0,44000.0,0.0,,P105_126_172,a55475b1,197400.0,a55475b1,,,P159_130_59,a55475b1,18800.0,P198_131_9,P94_109_143,77600.0,81200.0,,244776.0,21879.8,148258.61,214176.0,10199.0,P38_65_49,44000.0,173376.0,173376.0,173376.0,217066.5,10199.0,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,
,2359.6,3181.0,3181.0,,,,23996.0,34970.6,34970.6,23996.0,0.0,,P159_130_59,a55475b1,33996.0,a55475b1,,,P12_6_178,a55475b1,11898.0,P94_109_143,a55475b1,38000.0,79683.6,,51521.402,3181.0,,,,P149_105_2,23996.0,34970.6,,34970.6,231389.8,,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,17113.8
,3570.4001,0.0,,,,,17260.0,0.0,0.0,17260.0,0.0,,P12_6_178,a55475b1,4160.0,P85_114_140,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,17260.0,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,0.0
0.0,4720.6,0.0,,,,,56560.0,0.0,0.0,56560.0,0.0,,P12_6_178,a55475b1,12280.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,22000.0,2367.0,,0.0,,,,,a55475b1,56560.0,0.0,,0.0,14202.0,,a55475b1,39a0853f,a55475b1,a7fcb6e5,a55475b1,9380.767,,,
5189.4,1728.6,1729.8,1729.8,41512.2,38662.2,1729.8,14660.0,35712.2,35712.2,14660.0,0.0,,a55475b1,a55475b1,41512.2,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,24000.0,2000.0,,0.0,1729.8,41512.2,41512.2,1729.8,P97_120_185,14660.0,35712.2,35712.2,35712.2,5800.0,3459.6,a55475b1,6b2ae0fa,6b2ae0fa,3439d993,46b968c3,,,,
,2429.6,5807.2,8717.4,,,,20000.0,139333.4,139333.4,20000.0,0.0,,a55475b1,a55475b1,0.0,P94_109_143,,,a55475b1,a55475b1,20000.0,P94_109_143,a55475b1,,30686.25,,143618.19,11872.2,,,,P117_30_169,,139333.4,,139333.4,553745.2,,a55475b1,a55475b1,a55475b1,3439d993,a55475b1,6828.7666,,,
8000.0,1828.6,1000.0,1000.0,,6998.0,1000.0,15277.601,3998.0,0.0,15277.601,0.0,15277.601,P159_130_59,a55475b1,11998.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,32000.0,1000.0,,11998.0,1000.0,11998.0,11998.0,1000.0,P111_125_171,15277.601,3998.0,3998.0,3998.0,8000.0,2000.0,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,
48153.625,4407.8003,0.0,4377.6,,10690.688,4377.6,35980.0,0.0,0.0,35980.0,0.0,,P12_6_178,a55475b1,16121.601,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,100000.0,7427.626,9080.0,24040.0,6106.2,22240.4,25049.627,6106.2,P82_153_182,0.0,0.0,0.0,0.0,48189.625,4950.4263,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,
44324.887,5638.0,0.0,3693.8,,,13212.4,100000.0,0.0,0.0,100000.0,0.0,,P12_6_178,a55475b1,33990.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,40000.0,11900.0,14080.0,33990.0,13212.4,33990.0,0.0,,P98_137_111,0.0,0.0,0.0,0.0,44364.09,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,
